id_row	id	md5	protein_len	method	id_method	description	start_loc	end_loc	score	status	date	interpro_access	interpro_description	type	GO
17205	NP_389570.1	2e1e407e222dedaaaff93f98453b198e	85	Pfam	PF11588	Protein of unknown function (DUF3243)	2	80	3.8e-34	T	08-02-2023	IPR021637	Protein of unknown function DUF3243	FAMILY	NaN
17206	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	PANTHER	PTHR11773	GLYCINE DEHYDROGENASE, DECARBOXYLATING	51	467	0.0	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0004375
17206	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	PANTHER	PTHR11773	GLYCINE DEHYDROGENASE, DECARBOXYLATING	51	467	0.0	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0006546
17207	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	SUPERFAMILY	SSF53383	PLP-dependent transferases	10	483	6.1899999999999995e-115	T	08-02-2023	IPR015424	Pyridoxal phosphate-dependent transferase	HOMOLOGOUS_SUPERFAMILY	NaN
17208	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	Pfam	PF02347	Glycine cleavage system P-protein	51	297	1.1e-09	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0004375
17208	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	Pfam	PF02347	Glycine cleavage system P-protein	51	297	1.1e-09	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0006546
17209	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	FunFam	G3DSA:3.40.640.10:FF:000034	Probable glycine dehydrogenase (decarboxylating) subunit 2	86	342	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17210	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	FunFam	G3DSA:3.90.1150.10:FF:000014	Probable glycine dehydrogenase (decarboxylating) subunit 2	343	470	2.2999999999999998e-69	T	08-02-2023	NaN	NaN	NaN	NaN
17211	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	CDD	cd00613	GDC-P	53	444	0.0	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0004375
17211	NP_390335.1	051c6e7b5e200cbe327cbc6e40d6f113	488	CDD	cd00613	GDC-P	53	444	0.0	T	08-02-2023	IPR020581	Glycine cleavage system P protein	FAMILY	GO:0006546
17212	NP_389375.1	875fc2c7c26c967cb07970f929d30eb8	110	Pfam	PF03626	Prokaryotic Cytochrome C oxidase subunit IV	30	101	3.6e-15	T	08-02-2023	IPR005171	Cytochrome C oxidase subunit IV, prokaryotes	FAMILY	GO:0016020
17213	NP_388221.1	379efd1e992235f1f9407bd20e895387	151	Pfam	PF06271	RDD family	6	128	4.5e-20	T	08-02-2023	IPR010432	RDD	DOMAIN	NaN
17214	NP_388221.1	379efd1e992235f1f9407bd20e895387	151	PANTHER	PTHR36115	PROLINE-RICH ANTIGEN HOMOLOG-RELATED	4	140	2.2e-22	T	08-02-2023	NaN	NaN	NaN	NaN
17215	NP_391461.2	815ba23d572962e223ddd2b385ec376c	483	Pfam	PF03323	Bacillus/Clostridium GerA spore germination protein	13	472	0.0	T	08-02-2023	IPR004995	Bacillus/Clostridium Ger spore germination protein	FAMILY	GO:0009847
17215	NP_391461.2	815ba23d572962e223ddd2b385ec376c	483	Pfam	PF03323	Bacillus/Clostridium GerA spore germination protein	13	472	0.0	T	08-02-2023	IPR004995	Bacillus/Clostridium Ger spore germination protein	FAMILY	GO:0016020
17216	NP_391461.2	815ba23d572962e223ddd2b385ec376c	483	PANTHER	PTHR22550	SPORE GERMINATION PROTEIN	21	483	2.6e-93	T	08-02-2023	NaN	NaN	NaN	NaN
17217	NP_391795.1	47b97df724641a6ff6b4d85c8d212750	162	Pfam	PF10898	Protein of unknown function (DUF2716)	7	148	1.9e-49	T	08-02-2023	IPR020323	Protein of unknown function DUF2716	FAMILY	NaN
17218	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	Pfam	PF07719	Tetratricopeptide repeat	160	193	3.6e-05	T	08-02-2023	IPR013105	Tetratricopeptide repeat 2	REPEAT	NaN
17219	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	SUPERFAMILY	SSF48452	TPR-like	2	198	2.96e-36	T	08-02-2023	IPR011990	Tetratricopeptide-like helical domain superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0005515
17220	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	Pfam	PF13414	TPR repeat	38	68	7.4e-07	T	08-02-2023	NaN	NaN	NaN	NaN
17221	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	PANTHER	PTHR44858	TETRATRICOPEPTIDE REPEAT PROTEIN 6	109	198	6.5e-31	T	08-02-2023	NaN	NaN	NaN	NaN
17222	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	Pfam	PF13181	Tetratricopeptide repeat	2	22	0.031	T	08-02-2023	IPR019734	Tetratricopeptide repeat	REPEAT	GO:0005515
17223	NP_390626.1	2e8482220818c4a8df0c91999cdc8f13	206	Pfam	PF12895	Anaphase-promoting complex, cyclosome, subunit 3	71	148	1.3e-06	T	08-02-2023	NaN	NaN	NaN	NaN
17224	NP_388959.1	0dcc1cc9cadbd578fb294c3f28ea1e61	195	Pfam	PF10949	Protein of unknown function (DUF2777)	10	187	4.7999999999999996e-70	T	08-02-2023	IPR024488	Protein of unknown function DUF2777	FAMILY	NaN
17225	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	CDD	cd10225	MreB_like	6	325	0.0	T	08-02-2023	IPR004753	Cell shape determining protein MreB	FAMILY	GO:0000902
17226	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	Pfam	PF06723	MreB/Mbl protein	4	327	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17227	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	SUPERFAMILY	SSF53067	Actin-like ATPase domain	3	140	2.45e-39	T	08-02-2023	IPR043129	ATPase, nucleotide binding domain	HOMOLOGOUS_SUPERFAMILY	NaN
17228	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	SUPERFAMILY	SSF53067	Actin-like ATPase domain	3	140	2.45e-39	T	08-02-2023	IPR043129	ATPase, nucleotide binding domain	HOMOLOGOUS_SUPERFAMILY	NaN
17229	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	PANTHER	PTHR42749	CELL SHAPE-DETERMINING PROTEIN MREB	3	330	6.6e-96	T	08-02-2023	NaN	NaN	NaN	NaN
17230	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	SUPERFAMILY	SSF53067	Actin-like ATPase domain	143	325	3.77e-50	T	08-02-2023	IPR043129	ATPase, nucleotide binding domain	HOMOLOGOUS_SUPERFAMILY	NaN
17231	NP_391522.2	f25cb39f32a495d90bc370a839417dc3	333	SUPERFAMILY	SSF53067	Actin-like ATPase domain	143	325	3.77e-50	T	08-02-2023	IPR043129	ATPase, nucleotide binding domain	HOMOLOGOUS_SUPERFAMILY	NaN
17232	NP_390329.2	ceaa221e0b34ae292c6cbf2ba5627694	318	PANTHER	PTHR42867	MEMBRANE PROTEIN-RELATED	4	306	7.4e-114	T	08-02-2023	NaN	NaN	NaN	NaN
17233	NP_390329.2	ceaa221e0b34ae292c6cbf2ba5627694	318	Pfam	PF07136	Protein of unknown function (DUF1385)	57	301	1.7e-77	T	08-02-2023	IPR010787	Protein of unknown function DUF1385	FAMILY	NaN
17234	NP_391317.1	285c6b2592cf8166841b0d9400200a7f	234	Pfam	PF02706	Chain length determinant protein	4	93	4.6e-18	T	08-02-2023	IPR003856	Polysaccharide chain length determinant N-terminal domain	DOMAIN	GO:0009103
17234	NP_391317.1	285c6b2592cf8166841b0d9400200a7f	234	Pfam	PF02706	Chain length determinant protein	4	93	4.6e-18	T	08-02-2023	IPR003856	Polysaccharide chain length determinant N-terminal domain	DOMAIN	GO:0016020
17235	NP_391317.1	285c6b2592cf8166841b0d9400200a7f	234	PANTHER	PTHR32309	TYROSINE-PROTEIN KINASE	3	149	2.7e-39	T	08-02-2023	NaN	NaN	NaN	NaN
17236	NP_391426.1	b8f810b108dd55fd4a4811b25d38cacc	98	Pfam	PF10719	Late competence development protein ComFB	4	84	4e-14	T	08-02-2023	IPR019657	Late competence development protein ComFB	FAMILY	NaN
17237	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	FunFam	G3DSA:3.40.50.300:FF:000309	ABC transporter ATP-binding protein	289	553	1.1000000000000001e-101	T	08-02-2023	NaN	NaN	NaN	NaN
17238	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	CDD	cd03221	ABCF_EF-3	327	516	1.07907e-60	T	08-02-2023	NaN	NaN	NaN	NaN
17239	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	CDD	cd03221	ABCF_EF-3	327	516	1.07907e-60	T	08-02-2023	NaN	NaN	NaN	NaN
17240	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	Pfam	PF12848	ABC transporter	231	316	1.0999999999999999e-25	T	08-02-2023	IPR032781	ABC-transporter extension domain	DOMAIN	NaN
17241	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	FunFam	G3DSA:3.40.50.300:FF:000011	Putative ABC transporter ATP-binding component	5	286	1.1e-92	T	08-02-2023	NaN	NaN	NaN	NaN
17242	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	CDD	cd03221	ABCF_EF-3	4	234	3.0481700000000003e-55	T	08-02-2023	NaN	NaN	NaN	NaN
17243	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	CDD	cd03221	ABCF_EF-3	4	234	3.0481700000000003e-55	T	08-02-2023	NaN	NaN	NaN	NaN
17244	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	311	534	4.02e-48	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
17245	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	311	534	4.02e-48	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
17246	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	4	243	3.27e-46	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
17247	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	4	243	3.27e-46	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
17248	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	Pfam	PF16326	ABC transporter C-terminal domain	562	638	2.2e-11	T	08-02-2023	IPR032524	ABC transporter Uup, C-terminal	DOMAIN	GO:0003677
17249	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	PANTHER	PTHR42855	ABC TRANSPORTER ATP-BINDING SUBUNIT	1	639	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17250	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	Pfam	PF00005	ABC transporter	19	191	6.9e-29	T	08-02-2023	IPR003439	ABC transporter-like, ATP-binding domain	DOMAIN	GO:0005524
17251	NP_388476.2	aa6adb2cb427c616ba6701ec66e4fa18	642	Pfam	PF00005	ABC transporter	343	473	7.199999999999999e-24	T	08-02-2023	IPR003439	ABC transporter-like, ATP-binding domain	DOMAIN	GO:0005524
17252	NP_391508.2	789afa42728d3aaa626e45901a639e2e	536	Pfam	PF04434	SWIM zinc finger	66	98	8.8e-07	T	08-02-2023	IPR007527	Zinc finger, SWIM-type	DOMAIN	GO:0008270
17253	NP_390041.2	1457ef178c2ee89ea5055ed19fcc3c77	571	Pfam	PF15652	HNH/Endo VII superfamily toxin with a SHH signature	468	569	5.5e-37	T	08-02-2023	IPR028900	Tox-SHH domain	DOMAIN	NaN
17254	NP_390041.2	1457ef178c2ee89ea5055ed19fcc3c77	571	PANTHER	PTHR34976	RIBONUCLEASE YQCG-RELATED	1	452	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17255	NP_390041.2	1457ef178c2ee89ea5055ed19fcc3c77	571	Pfam	PF04740	LXG domain of WXG superfamily	2	201	4.9000000000000004e-57	T	08-02-2023	IPR006829	LXG domain	DOMAIN	NaN
17256	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	PANTHER	PTHR46696	P450, PUTATIVE (EUROFUNG)-RELATED	7	395	1.3e-125	T	08-02-2023	NaN	NaN	NaN	NaN
17257	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	SUPERFAMILY	SSF48264	Cytochrome P450	23	396	3.54e-97	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0004497
17257	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	SUPERFAMILY	SSF48264	Cytochrome P450	23	396	3.54e-97	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0005506
17257	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	SUPERFAMILY	SSF48264	Cytochrome P450	23	396	3.54e-97	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0016705
17257	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	SUPERFAMILY	SSF48264	Cytochrome P450	23	396	3.54e-97	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0020037
17258	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	CDD	cd11032	P450_EryK-like	34	395	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17259	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	FunFam	G3DSA:1.10.630.10:FF:000018	Cytochrome P450 monooxygenase	11	396	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17260	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	Pfam	PF00067	Cytochrome P450	49	373	7e-38	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0004497
17260	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	Pfam	PF00067	Cytochrome P450	49	373	7e-38	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0005506
17260	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	Pfam	PF00067	Cytochrome P450	49	373	7e-38	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0016705
17260	NP_389103.1	e0f862da160e9f6be9046204824c1811	396	Pfam	PF00067	Cytochrome P450	49	373	7e-38	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0020037
17261	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	CDD	cd06206	bifunctional_CYPOR	669	1051	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17262	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	FunFam	G3DSA:3.40.50.80:FF:000031	Bifunctional cytochrome P450/NADPH--P450 reductase	895	1052	4.9000000000000005e-65	T	08-02-2023	NaN	NaN	NaN	NaN
17263	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00667	FAD binding domain	669	872	1.8000000000000002e-44	T	08-02-2023	IPR003097	Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding	DOMAIN	GO:0016491
17264	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	CDD	cd11068	CYP120A1	29	454	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17265	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	PANTHER	PTHR19384	NITRIC OXIDE SYNTHASE-RELATED	482	1051	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17266	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00067	Cytochrome P450	17	450	7.700000000000001e-86	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0004497
17266	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00067	Cytochrome P450	17	450	7.700000000000001e-86	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0005506
17266	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00067	Cytochrome P450	17	450	7.700000000000001e-86	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0016705
17266	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00067	Cytochrome P450	17	450	7.700000000000001e-86	T	08-02-2023	IPR001128	Cytochrome P450	FAMILY	GO:0020037
17267	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00175	Oxidoreductase NAD-binding domain	905	1015	3.8e-16	T	08-02-2023	IPR001433	Oxidoreductase FAD/NAD(P)-binding	DOMAIN	GO:0016491
17268	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	FunFam	G3DSA:1.20.990.10:FF:000011	Bifunctional cytochrome P450/NADPH--P450 reductase	708	830	1.4e-46	T	08-02-2023	NaN	NaN	NaN	NaN
17269	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	892	1051	1.15e-44	T	08-02-2023	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	HOMOLOGOUS_SUPERFAMILY	NaN
17270	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF52218	Flavoproteins	483	634	5.41e-41	T	08-02-2023	IPR029039	Flavoprotein-like superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
17271	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	Pfam	PF00258	Flavodoxin	488	620	1.9999999999999998e-25	T	08-02-2023	IPR008254	Flavodoxin/nitric oxide synthase	DOMAIN	GO:0010181
17272	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF48264	Cytochrome P450	6	454	3.67e-110	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0004497
17272	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF48264	Cytochrome P450	6	454	3.67e-110	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0005506
17272	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF48264	Cytochrome P450	6	454	3.67e-110	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0016705
17272	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF48264	Cytochrome P450	6	454	3.67e-110	T	08-02-2023	IPR036396	Cytochrome P450 superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0020037
17273	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	FunFam	G3DSA:1.10.630.10:FF:000040	Bifunctional cytochrome P450/NADPH--P450 reductase	4	463	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17274	NP_390594.1	f4523ae173d36bea5f90aae975f8f3fb	1054	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	660	888	1.1899999999999998e-67	T	08-02-2023	IPR017938	Riboflavin synthase-like beta-barrel	HOMOLOGOUS_SUPERFAMILY	NaN
17275	NP_388554.1	21233f3822b1c3e223db4a66b6895ded	303	FunFam	G3DSA:3.40.50.10330:FF:000008	Probable lipid kinase YegS	2	127	5.4e-54	T	08-02-2023	NaN	NaN	NaN	NaN
17276	NP_388554.1	21233f3822b1c3e223db4a66b6895ded	303	Pfam	PF19279	YegS C-terminal NAD kinase beta sandwich-like domain	153	282	6e-20	T	08-02-2023	IPR045540	YegS/DAGK, C-terminal domain	DOMAIN	NaN
17277	NP_388554.1	21233f3822b1c3e223db4a66b6895ded	303	PANTHER	PTHR12358	SPHINGOSINE KINASE	2	279	1.5000000000000002e-38	T	08-02-2023	NaN	NaN	NaN	NaN
17278	NP_388554.1	21233f3822b1c3e223db4a66b6895ded	303	SUPERFAMILY	SSF111331	NAD kinase/diacylglycerol kinase-like	1	296	1.83e-87	T	08-02-2023	IPR016064	NAD kinase/diacylglycerol kinase-like domain superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
17279	NP_388554.1	21233f3822b1c3e223db4a66b6895ded	303	Pfam	PF00781	Diacylglycerol kinase catalytic domain	4	128	7.1e-38	T	08-02-2023	IPR001206	Diacylglycerol kinase, catalytic domain	DOMAIN	GO:0016301
17280	NP_388329.1	82eaabf7d0ba2d829c7510f7b5f1f532	350	PANTHER	PTHR21716	TRANSMEMBRANE PROTEIN	127	348	7.6e-29	T	08-02-2023	IPR002549	Transmembrane protein TqsA-like	FAMILY	NaN
17281	NP_388329.1	82eaabf7d0ba2d829c7510f7b5f1f532	350	Pfam	PF01594	AI-2E family transporter	16	334	1.7e-64	T	08-02-2023	IPR002549	Transmembrane protein TqsA-like	FAMILY	NaN
17282	NP_389086.1	4b34f2582a8f236c09f7a060b6123c34	168	PANTHER	PTHR43792	GNAT FAMILY, PUTATIVE (AFU_ORTHOLOGUE AFUA_3G00765)-RELATED-RELATED	5	161	7.3e-23	T	08-02-2023	NaN	NaN	NaN	NaN
17283	NP_389086.1	4b34f2582a8f236c09f7a060b6123c34	168	SUPERFAMILY	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	153	3.6699999999999995e-24	T	08-02-2023	IPR016181	Acyl-CoA N-acyltransferase	HOMOLOGOUS_SUPERFAMILY	NaN
17284	NP_389086.1	4b34f2582a8f236c09f7a060b6123c34	168	Pfam	PF13302	Acetyltransferase (GNAT) domain	15	151	4.4e-18	T	08-02-2023	IPR000182	GNAT domain	DOMAIN	GO:0016747
17285	NP_390853.1	b3c8eae1c25fedaf88a6c084d124886f	358	Pfam	PF01817	Chorismate mutase type II	10	87	2.7e-17	T	08-02-2023	IPR002701	Chorismate mutase II, prokaryotic-type	DOMAIN	GO:0046417
17286	NP_390853.1	b3c8eae1c25fedaf88a6c084d124886f	358	Pfam	PF00793	DAHP synthetase I family	110	354	4.7e-85	T	08-02-2023	IPR006218	DAHP synthetase I/KDSA	DOMAIN	GO:0009058
17287	NP_390853.1	b3c8eae1c25fedaf88a6c084d124886f	358	PANTHER	PTHR43018	PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE	3	355	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17288	NP_390853.1	b3c8eae1c25fedaf88a6c084d124886f	358	SUPERFAMILY	SSF51569	Aldolase	30	353	2.29e-103	T	08-02-2023	NaN	NaN	NaN	NaN
17289	NP_388914.2	81089a10685a08692fad8b371c07717a	323	SUPERFAMILY	SSF53807	Helical backbone metal receptor	35	316	2.12e-63	T	08-02-2023	NaN	NaN	NaN	NaN
17290	NP_388914.2	81089a10685a08692fad8b371c07717a	323	CDD	cd01146	FhuD	47	312	1.3250400000000002e-85	T	08-02-2023	NaN	NaN	NaN	NaN
17291	NP_388914.2	81089a10685a08692fad8b371c07717a	323	FunFam	G3DSA:3.40.50.1980:FF:000003	Iron ABC transporter substrate-binding protein	30	139	8.1e-43	T	08-02-2023	NaN	NaN	NaN	NaN
17292	NP_388914.2	81089a10685a08692fad8b371c07717a	323	Pfam	PF01497	Periplasmic binding protein	52	294	2.6e-35	T	08-02-2023	IPR002491	ABC transporter periplasmic binding domain	DOMAIN	NaN
17293	NP_388914.2	81089a10685a08692fad8b371c07717a	323	PANTHER	PTHR30532	IRON III  DICITRATE-BINDING PERIPLASMIC PROTEIN	1	322	3.8999999999999996e-83	T	08-02-2023	NaN	NaN	NaN	NaN
17294	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	PANTHER	PTHR43509	PTHR43509	4	377	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
17295	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	Pfam	PF01747	ATP-sulfurylase	162	372	1.5e-97	T	08-02-2023	IPR024951	Sulphate adenylyltransferase catalytic domain	DOMAIN	GO:0004781
17296	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	Pfam	PF14306	PUA-like domain	5	153	4.4e-48	T	08-02-2023	IPR025980	ATP-sulfurylase PUA-like domain	DOMAIN	NaN
17297	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	SUPERFAMILY	SSF88697	PUA domain-like	5	158	3.28e-47	T	08-02-2023	IPR015947	PUA-like superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
17298	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	SUPERFAMILY	SSF52374	Nucleotidylyl transferase	162	373	1.04e-87	T	08-02-2023	NaN	NaN	NaN	NaN
17299	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	CDD	cd00517	ATPS	29	372	0.0	T	08-02-2023	IPR002650	Sulphate adenylyltransferase	DOMAIN	GO:0000103
17299	NP_388973.2	18d98fbcc9e40153530deb1cd2efe5c5	389	CDD	cd00517	ATPS	29	372	0.0	T	08-02-2023	IPR002650	Sulphate adenylyltransferase	DOMAIN	GO:0004781
17300	NP_389195.2	91164307c89f71a519deb8f992224c35	365	Pfam	PF01472	PUA domain	277	347	1.6e-19	T	08-02-2023	IPR002478	PUA domain	DOMAIN	GO:0003723
17301	NP_389195.2	91164307c89f71a519deb8f992224c35	365	SUPERFAMILY	SSF53633	Carbamate kinase-like	4	254	2.09e-67	T	08-02-2023	IPR036393	Acetylglutamate kinase-like superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
17302	NP_389195.2	91164307c89f71a519deb8f992224c35	365	FunFam	G3DSA:3.40.1160.10:FF:000018	Glutamate 5-kinase	1	263	6.999999999999999e-113	T	08-02-2023	NaN	NaN	NaN	NaN
17303	NP_389195.2	91164307c89f71a519deb8f992224c35	365	SUPERFAMILY	SSF88697	PUA domain-like	277	361	4.81e-17	T	08-02-2023	IPR015947	PUA-like superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
17304	NP_389195.2	91164307c89f71a519deb8f992224c35	365	Pfam	PF00696	Amino acid kinase family	4	232	5.1e-46	T	08-02-2023	IPR001048	Aspartate/glutamate/uridylate kinase	DOMAIN	NaN
17305	NP_389195.2	91164307c89f71a519deb8f992224c35	365	CDD	cd04242	AAK_G5K_ProB	5	254	0.0	T	08-02-2023	IPR041739	Glutamate-5-kinase domain	DOMAIN	NaN
17306	NP_389195.2	91164307c89f71a519deb8f992224c35	365	PANTHER	PTHR43654	GLUTAMATE 5-KINASE	2	346	5.2e-99	T	08-02-2023	NaN	NaN	NaN	NaN
17307	NP_389195.2	91164307c89f71a519deb8f992224c35	365	CDD	cd21157	PUA_G5K	266	361	4.514709999999999e-39	T	08-02-2023	NaN	NaN	NaN	NaN
17308	NP_389486.2	317bb95f4cd59c417783af6e001ca9bf	115	Pfam	PF01245	Ribosomal protein L19	4	112	6.2e-54	T	08-02-2023	IPR001857	Ribosomal protein L19	FAMILY	GO:0003735
